SCL_mean,SCL_std,SCL_median,SCL_min,SCL_max,SCR_mean,SCR_std,SCR_median,SCR_min,SCR_max,GSR_mean,GSR_std,GSR_median,GSR_min,GSR_max,diff_1_mean,diff_1_std,diff_1_median,diff_1_min,diff_1_max,diff_2_mean,diff_2_std,diff_2_median,diff_2_min,diff_2_max,derv_1_mean,derv_1_std,derv_1_median,derv_1_min,derv_1_max,derv_2_mean,derv_2_std,derv_2_median,derv_2_min,derv_2_max
0.3671493794737904,0.004667069474179456,0.3671876310425872,0.35915794875362433,0.37499873293842545,-0.00012099010528805337,0.00012573552269207913,-7.936112462442894e-05,-0.0003618913145421204,0.00015647156513372965,0.3670283893685022,0.0047537861389800136,0.3666816478074047,0.3591340650962688,0.37557019952564785,0.0004214393443430533,0.00018714243574154864,0.0004098552489351648,-1.2099071625304436e-05,0.000727322496106686,4.604026266226194e-06,8.22518094450946e-05,-1.0045655046891921e-05,-0.00016179785262987467,0.00019096091460812925,0.0004240457687696202,0.0001816347284137107,0.0004113517919745874,3.6301872558264225e-06,0.0007221204951563809,3.9661150901818685e-06,7.509325220743181e-05,-8.752233773286211e-06,-0.00015346609991984117,0.00017749863239030494
0.37339136490695657,0.0058641977882480465,0.37287487423945875,0.364977199225456,0.38372392449630655,0.0006943615123400717,0.0006683820982529676,0.0004147046781592665,-1.4853604157809774e-05,0.0020068250683598033,0.3740857264192967,0.005467890759225756,0.3732941651571614,0.3653068039222009,0.3841501751786671,0.00048316336555041627,0.00024174263454550891,0.0004913968958114023,-1.0186867508588104e-05,0.0009492449119262725,4.094884547753565e-06,0.0001148145557042716,1.5771024610256035e-05,-0.0001811073439336175,0.00021964147956399227,0.0004815244885972368,0.00023259363348444062,0.00047139535648642317,7.679387944325988e-06,0.0009441007570235582,4.240880604914829e-06,0.0001036941652653016,1.4029611381957685e-05,-0.00016211087963041715,0.0002022357520115592
0.3818510489180361,0.006824445116134474,0.3817058008640344,0.37073423415623424,0.39350735645184404,0.00021002609918646347,0.00023827070082157577,9.739260902903576e-05,0.0,0.0008139131127185598,0.38206107501722253,0.006728667912636235,0.38255327748179824,0.37110020746771477,0.3972533254507009,0.0006705927687945165,0.0004113599510597207,0.0005849002494155986,0.00016757847234222245,0.0019791150197411844,3.635343734289794e-05,0.00011973853981793933,1.3612555023606587e-05,-0.00017209075349139402,0.00027136335026317626,0.0006860379423303066,0.00042719828025971555,0.0005852603951716912,0.00017736716896926685,0.0019791150197411844,3.5799556882893864e-05,0.00010976260761624875,1.6308163401736187e-05,-0.00015437592394358657,0.0002550342410190115
0.39456002830729203,0.011782818656566298,0.39272571802879064,0.380001727739401,0.4158748017741572,0.0010675425493402156,0.0005936838744027888,0.0009945943584685362,0.0,0.002344367005406965,0.3956275708566323,0.011834366381407412,0.3911797292081033,0.38072329044701975,0.4160106466970015,0.0009048040064097884,0.0005591062380481664,0.0007924484817188326,0.0002579675311024654,0.0022775378014383008,9.63202143776449e-06,0.0001561636729043429,2.345612798021479e-06,-0.00037055135374763903,0.0003224346824320379,0.0009003502620869831,0.0005482533370923258,0.000782567228547873,0.0002663755051657557,0.002229963469434909,8.916994497417188e-06,0.00014484167220375952,-3.6772256876010934e-06,-0.00034997921446126845,0.00030082371858382306
0.41044286508052846,0.01032405402086487,0.4122110961467351,0.3882756396101264,0.42604237516216326,-0.00047142405577537387,0.0008668480836330043,-9.179433630602412e-05,-0.004013227523324226,0.0,0.4099714410247531,0.01103631364914347,0.4129112829427104,0.388004017675431,0.4276871930690925,0.0010175173177861911,0.0006026074597649065,0.0009921069938569338,-0.00024092719912183203,0.0022799742968867,1.055484101979654e-05,0.00020960832434319067,-4.4275977638119635e-06,-0.0003725701896689082,0.0003945993028444672,0.0010162220694128906,0.0005870835013915475,0.0009906543652369038,-0.00018954735250401034,0.002232916112667238,1.0345126833581283e-05,0.00019315146362674682,3.816818246599185e-07,-0.0003517836639012062,0.0003655008880896621
0.4209880433310834,0.006262242832549866,0.4212244279701871,0.40975111053501684,0.43134697603905053,0.0009711029819687875,0.0006766409057354402,0.0007686552191855252,0.0,0.0023535040468064625,0.4219591463130522,0.0066445392106412714,0.423637360472089,0.4093209284387387,0.43161758183043786,0.0005717090613256198,0.0004908987368872057,0.000594576762878829,-0.0002430679797840174,0.0014221852835679671,-1.0966235825166093e-05,0.0001756158944386521,-4.350883626214053e-06,-0.00029733674897231,0.0003975430744045938,0.0005785901251963218,0.00048014132235616364,0.0005890757105168759,-0.00019213934686676537,0.0014089737563627025,-1.0472310079235464e-05,0.0001631139605230988,-2.1754418131070263e-06,-0.0002820126175104021,0.0003687338562488318
0.4297865870565293,0.009844590347532297,0.4280239209990947,0.41810927868964365,0.44773729144094476,0.003027940914631668,0.0024596111238725234,0.0020245165842582014,0.0,0.008018300282937664,0.4328145279711612,0.008628290436501287,0.4293609366455405,0.41904417887794176,0.45253467429417454,0.0008587306516982764,0.0005598706966211408,0.0008919075802080179,-8.73077859598892e-05,0.0017954191296725153,-2.8383741501471583e-06,0.00012724926393964278,1.937337456472954e-05,-0.0002908050531380546,0.0001991457046635614,0.0008699088314729341,0.0005538204037954255,0.0008903745436068533,-7.708655706759049e-05,0.0017899049689517055,-3.5037846933823334e-06,0.00011898867250682186,1.3523880391864973e-05,-0.0002752058025944637,0.00018881852690177947
0.4467086994506998,0.010470948060294942,0.44710837765320927,0.4279075072770322,0.4640253725864749,-0.0009636661405063621,0.0016351635282593226,6.553774373294434e-05,-0.0040435805387039345,0.0005869437368636081,0.4457450333101935,0.01172643276979539,0.4476345177721416,0.42792265905483284,0.46412363841298354,0.0009282302399525819,0.00041428879655537284,0.0008663353501487947,0.00032701086030195725,0.0018408371773322996,2.6418224509069505e-05,0.0001217513825251852,4.763304589960882e-05,-0.00028084065349542886,0.00020272282396244234,0.0009257484121031244,0.0004125493710042313,0.0008678776400294075,0.00032701086030195725,0.0018293962038376244,2.6086958335024348e-05,0.00011325831683111372,4.3368728446263605e-05,-0.0002633353393796112,0.0001929405200588319
0.4596447953066643,0.009497281454286922,0.4600872365549192,0.4423724103711655,0.47527382703435916,0.0010540641985805632,0.0007389962650813417,0.0008243403636509412,0.0,0.0025693445133953734,0.46069885950524475,0.009158167917553172,0.46005931670000955,0.4414530509977214,0.47320811340479585,0.0008142323694121648,0.000462197318303869,0.000647833033606271,0.00020822042637386184,0.001810840194864216,-3.821773950293963e-05,0.00010877977157439679,-1.6795691528570522e-05,-0.00027080362689557713,0.00015619832727636895,0.0008206176234721071,0.00046893541834956123,0.0006586408655550741,0.00021155081861154446,0.0018052470675814503,-3.631228767637003e-05,0.00010133697048728405,-1.5424723636039972e-05,-0.0002535479309198202,0.00014710265783465792
0.4707299385886404,0.00710875904054509,0.4711323134490613,0.4576070504570864,0.4823582915243451,0.0005434377778274107,0.000679977070465903,0.0003627220221890377,-0.0017744876285673713,0.0017188790581376687,0.4712733763664675,0.007040133206436548,0.4719950212001617,0.457677592225781,0.48259056194903305,0.000615569572455191,0.0005012594301184544,0.0006015314453536313,-0.0005471189409951838,0.0015181099311900037,-3.022764174602145e-05,0.0001904506506707661,-9.235533702051102e-06,-0.0004792562658637589,0.00030669021227364146,0.0006008604894482919,0.0005028242025782479,0.0005855910825232485,-0.0005471189409951838,0.0015078787333493715,-2.9646597886953326e-05,0.00017677073357049371,-1.052434622359627e-05,-0.00045116585711769963,0.0002936278200959125
