entropy,mean_T,std_T,mean_T1,std_T1,mean_T2,std_T2,mean_RTR,std_RTR,mean_A1,std_A1,mean_RPR,std_RPR,mean_H1,std_H1,mean_A2,std_A2,mean_H2,std_H2,mean_RAR,std_RAR,mean_A,std_A,mean_amplitude,std_amplitude,TimeDuration,Energy,BandWidth,TBP,IBI,HR,SDNN,RMSSD,pNN20,pNN50,SD1,SD2,S
0.802333783049728,35.11538461538461,1.8256068132778183,1.0076300715585547,0.1518116278822749,1.098920065441088,0.08849091697753927,92981.84105570933,17400.857063326926,100246.29156275792,20657.66031470817,5717.8930660776305,891.1145007115169,38.46153846153846,1.8652854850741754,73.57692307692308,2.356220521922554,5711.658306016283,970.7284610727653,193228.13261846727,31580.88667678597,1.099496971728676,0.2411298150881877,33.40738299368574,2097.4428090498423,19.13,88007647.80946758,0.013322193129136092,0.25485355456037345,735.7692307692307,81.54730789336122,30.277317852335614,47.45524207081869,0.48,0.32,33.55473141004112,27.349588662354694,2883.0650305675304
0.9031096633076773,34.88461538461539,1.6484706916720644,1.0045041405378163,0.14197576705607007,1.1152106691386876,0.08650368970240165,94816.99229788076,17165.520677470864,103772.57462071245,22333.503718195767,5894.902482271417,1015.889968619072,38.80769230769231,2.2191341133464086,73.6923076923077,2.6857061923224754,5879.226854359618,1072.6021365640152,198589.5669185932,35428.87056295729,1.104902872822796,0.20558530066812047,-64.91113003235601,2245.1566936591785,19.16,100898840.67769384,0.01306699630744961,0.2503636492507345,737.6923076923077,81.33472367049009,29.39226642237354,43.174066289845804,0.44,0.24,30.50770394506935,28.133965237769118,2696.437401190715
0.8511247342157774,34.69230769230769,1.611717449212074,1.0078139967380737,0.11627594208681981,1.1345974302533899,0.08225639540959903,103642.16507057023,19665.843984812473,115732.45365260959,26220.88059700186,6460.0126510580785,1206.9721091338333,39.26923076923077,2.0672853308271826,73.96153846153847,2.5188637430819907,6481.650966918951,1266.398798752524,219374.61872317982,42479.512913958584,1.1234099124014234,0.18114732249496573,36.12479539141205,2345.860058377476,19.23,110087288.28665693,0.013481970299310064,0.25925828885573254,741.1538461538462,80.9548521017125,29.26364547942655,46.51881339845203,0.48,0.32,32.882822263303375,26.039969278015683,2690.044257740914
0.9203009775994395,35.0,1.848422751068236,1.0018294318709509,0.1198315438629728,1.1442124553884658,0.0884165062412762,114611.20939052357,17163.10384543703,127381.3110189855,22303.477416635156,7108.232200954641,979.1944945109719,39.916666666666664,1.8911342863183696,74.91666666666667,2.253084305765962,7074.102733508541,990.9392067355576,241992.52040950907,32935.67408820188,1.1234165494489543,0.19682958991815577,-21.813551889766504,2492.6926915403938,19.44,124279853.71009883,0.013267567459887022,0.2579215114202037,746.5217391304348,80.3727431566686,22.957180491207104,37.05033431329969,0.4090909090909091,0.22727272727272727,26.166978117498644,18.796430116486672,1545.179075151972
0.9369317532082472,34.56,0.8979977728257459,0.9860913945856279,0.11688584140058364,1.1527457587457588,0.07837186215234196,116578.60849947613,10816.560325730989,129598.45412613379,21528.64611235402,7305.617877932113,656.8490476419316,39.8,2.3151673805580453,74.36,2.2957351763650786,7182.369443917789,912.1952740844124,246177.0626256099,25378.07350816674,1.1187186554233255,0.1930971202813357,38.883705241216944,2607.805156372912,18.59,136043193.52276865,0.013356892949989931,0.24830463994031282,745.3846153846154,80.49535603715171,24.531105721695344,39.949968710876355,0.4,0.28,28.179425118337665,18.85948037460206,1669.5972637180398
0.9323671376818673,34.15384615384615,0.8634593969478327,1.003905902168212,0.1046417508607432,1.1710967341482046,0.06761295126381255,115006.05605094536,11963.455383146305,132180.78776027614,18686.5827286803,7281.201614658833,689.026453681682,39.96153846153846,1.8704332947365891,74.11538461538461,1.8877524910473886,7279.253552662419,772.2714609599718,247186.84381122145,24483.273193974357,1.158225162063282,0.1820707727090174,15.95266181875064,2589.230055196755,19.27,134087335.32306588,0.013539806407784459,0.2609120694780065,741.6,80.90614886731392,20.529003872570144,32.977264895682296,0.4583333333333333,0.08333333333333333,23.27186844907626,16.684885875146627,1219.8442022314912
0.8585519339292385,34.28,0.8255906976220118,1.0034912030434915,0.10347887448880608,1.1592839868133986,0.06320816648010838,108839.54853409447,15241.425795948839,124780.11003148125,24030.51621499432,6890.048383176266,898.9989666147566,39.72,1.9903768487399567,74.0,2.1908902300206643,6909.45614714004,1103.580318859424,233619.65856557575,36442.22758389736,1.1469909550958315,0.1606244515700214,5.557343966947814,2501.1696960828976,18.5,125117614.65350765,0.013472060947124638,0.24923312752180582,742.6923076923077,80.78715691351631,24.58230950965353,33.406586176980134,0.44,0.08,23.57965224510319,22.360679774997916,1656.4268844421858
0.9554742918793259,34.53846153846154,1.1512791959304434,1.0147167671214996,0.12707821297921287,1.1391184576169093,0.08434218288345839,100759.64750514833,14611.828497066746,114214.3730144964,21947.34420473958,6357.2073901022195,929.0087482100112,39.26923076923077,2.1041660563984506,73.8076923076923,1.860918523600453,6407.480855682763,972.6386058600743,214974.0205196447,32166.16577006799,1.1421136793323532,0.2026726504716307,59.688073059877404,2354.029342845946,19.19,110900336.26090631,0.013392203522242794,0.25699638559183924,737.6923076923077,81.33472367049009,23.584168795009063,38.31448812133603,0.6,0.08,27.055498516937362,19.295595352307757,1640.0745754291638
0.9118776584881669,34.65384615384615,1.859327994657203,1.0262758269490961,0.21231374749554263,1.1181468070818523,0.11287721353125119,92486.31962552128,17292.383341850036,104072.92689081661,31738.702098793307,5796.913204831041,979.0575451017129,38.61538461538461,2.9881422460853893,73.26923076923077,3.288180374844846,5887.208603920765,1377.6787090099604,196559.2465163379,40272.81138178192,1.1478482810551252,0.35270172025598023,-97.82965028838892,2353.6561066454265,19.05,110985354.17649712,0.012495563695826757,0.23804048840549974,731.1538461538462,82.06207259337191,21.896069734600434,37.416573867739416,0.64,0.04,26.451464987784696,17.003529045465854,1412.988640117907
0.20162839735786198,34.88,1.84,1.0444179093763446,0.25364840885654194,1.1005489522517387,0.08997366041957873,96966.93159904944,36805.60986365182,108759.16020660735,54106.16597321586,5956.571967927424,1850.1775118558862,38.28,2.3583044756773877,73.16,3.015692291995322,6090.967988928315,2337.9073921141157,205726.0918056568,74607.87634427771,1.1547775411945567,0.3584918736956085,24.729456248164013,2340.333097279249,18.96,109555411.04454026,0.013075080783629142,0.24790353165760853,729.5652173913044,82.24076281287246,28.35769366803535,47.358812726430784,0.7619047619047619,0.14285714285714285,33.48604474618888,22.63282788250697,2380.9624523217635
0.20162839735786198,35.0,2.039607805437114,1.0291966928081426,0.2799092168239393,1.0886213291236513,0.09774867400592314,95740.82732566903,37217.979763628704,103271.88111931819,54452.38337061661,5824.8438801621405,1838.7592060806535,37.96,2.3576259245266202,72.96,3.0130383336426374,5836.890519154628,2356.7515067255304,199012.70844498725,73618.13841980358,1.12492852786115,0.3980248909790485,11.998359269959234,2333.385322815852,18.92,108896620.50715216,0.012889325857411761,0.24386604522223054,731.304347826087,82.04518430439953,31.664593836579346,52.09880722517277,0.7142857142857143,0.23809523809523808,36.6171589085037,24.775637217768722,2850.095094246161
0.20162839735786198,34.76,2.371160053644629,1.0461044479969261,0.27815003726107157,1.100990987634123,0.10164394014021295,93877.01840849088,38395.51549533183,104732.30252272642,54626.82609506371,5762.162442745222,1894.407162753715,38.08,2.0575713839378693,72.84,3.1455365202139998,5865.761355413125,2380.446256704292,198609.32093121734,75731.48784425795,1.1664383051632776,0.3970064984692141,4.138861031551281,2278.784555604872,18.89,103857523.62067863,0.013002781967922332,0.24562255137405287,726.0869565217391,82.63473053892216,29.88952563877776,49.52152009360125,0.6190476190476191,0.19047619047619047,35.01538372638045,23.795233806950463,2617.572619557992
0.20162839735786198,34.0,2.4178820993079553,1.0561937588692731,0.28260612796625284,1.1265841846642517,0.10242699683553078,90122.67023337662,38428.862689415866,102722.49327911032,54037.12924811257,5607.421912849397,1895.485518324406,38.11538461538461,2.154189533067761,72.11538461538461,3.3549839283912095,5745.930495489484,2350.79416959675,192845.1635124869,75429.0339166956,1.2021782129596166,0.4255377859920823,17.275980495267742,2235.2845246196116,19.43,99935907.3101199,0.013129037862248559,0.2550972056634895,720.8695652173913,83.23281061519904,32.02078719916864,51.731909651495336,0.5714285714285714,0.2857142857142857,36.55517992211667,28.02250472343715,3218.1460472834456
0.19596673160610403,33.96,2.106751053162191,1.0381031767281588,0.19242054056235416,1.125713006045299,0.0761620019515866,81209.88596101502,16594.39116640432,91847.52453930411,20432.174984481007,5149.775149763425,849.0685942867527,38.12,1.9456618411224496,72.08,3.2609201155502108,5267.651377764906,959.206824767248,173057.41050031915,29868.532933367882,1.1625068213777614,0.2876609383576297,73.56955987400268,2172.607783124696,18.67,94512741.18868122,0.012671046084598136,0.23656843039944722,718.75,83.47826086956522,28.622907492659326,42.93574572392525,0.5652173913043478,0.17391304347826086,30.335240943499834,27.318744473747856,2603.5028500702806
0.9575109456924427,34.111111111111114,2.3306863292670035,1.0205120012746938,0.18034060647484068,1.1068814840137815,0.07821356928219524,78164.18369857993,17647.379503788634,84913.95542067115,17825.780917311087,4938.048200337736,910.8362823676591,37.629629629629626,1.9654072831735705,71.74074074074075,3.5128609485568525,4941.3101864254695,819.3561690160303,163078.13911925105,29055.31984290487,1.1239795923865386,0.27302816430844995,21.375237790298875,1813.8605934279917,19.37,65810943.06363075,0.013738247847263905,0.26610986080150184,717.6923076923077,83.60128617363344,30.92269421883351,44.94441010848846,0.64,0.24,31.627835841233267,27.064367718459646,2689.1636625196475
0.8567421349272468,33.925925925925924,2.448369463857542,1.0226925408828245,0.21796553632289356,1.096179118276156,0.08586216782182225,74516.04513278572,17065.0907199589,79233.32222641874,15924.228600449238,4720.5962911217,876.3052836979033,37.03703703703704,2.0634649299532026,70.96296296296296,3.636048745562928,4683.99797287208,729.9113587712444,153749.36735920445,24981.033189980517,1.1224904490611234,0.3374988337724528,-5.335071999502415,1728.899418856656,19.16,59782433.27032245,0.013816373982714176,0.26472172550880363,710.7407407407408,84.41896821261074,28.793765519373054,43.54484867528932,0.6153846153846154,0.23076923076923078,30.78965668174755,27.75766859230929,2684.9592907380184
0.9306260454575033,34.148148148148145,2.4900350094772756,1.0127659259351145,0.23318566408872612,1.0624128925026646,0.08742017380803146,72226.39999854755,16669.649125979464,74985.21163333456,17859.689508147923,4562.588247266206,871.9606800184297,36.148148148148145,2.4601069489504614,70.29629629629629,4.080802524693132,4492.151336926771,844.6908007837958,147211.61163188212,27505.915764567268,1.0931703028817594,0.35661188850039993,17.165101502228147,1710.1582360524992,18.98,58498716.660955556,0.0137849470880038,0.2616382957303121,705.5555555555555,85.03937007874016,30.71172213574501,43.50066312491906,0.5769230769230769,0.19230769230769232,30.74037108105859,31.31251144161174,3023.96583635879
0.8792753477340904,34.592592592592595,2.6840993973323615,1.026750349066822,0.21824508971767925,1.0508511998009036,0.0891917815139643,74306.81006432137,19777.392009560936,76949.56608969907,17483.101601712442,4659.714602400973,1014.2608460330431,36.18518518518518,2.3418422162277386,70.77777777777777,4.003085229922626,4647.05050113063,893.3328279652827,151256.37615402046,31181.16579002745,1.0951595385256232,0.3355609743035832,28.073211292336534,1754.3254602165298,19.11,61568918.511124074,0.01363769763832902,0.2606164018684676,705.5555555555555,85.03937007874016,31.19037521692933,43.279058712926314,0.5769230769230769,0.19230769230769232,30.572689595657526,32.04679455764834,3077.996459026355
0.8296359205478286,33.75,2.516020099851578,1.032266482356038,0.21483876255054565,1.0717094972389982,0.087830491799483,78746.78343105699,20516.946560089313,84296.61455891568,22676.137123724657,5051.4033457105925,1242.5846599098995,36.035714285714285,2.427258048220885,69.78571428571429,4.108850576648473,5077.565648489012,1139.2879670270195,163043.39798997267,38558.21465783712,1.1146126384662438,0.3272789152607928,-45.262860437446896,1913.7751229052367,19.54,73291678.95171866,0.013862904015013442,0.27088114445336264,696.2962962962963,86.17021276595744,29.331836849219748,40.99718564449554,0.5384615384615384,0.15384615384615385,28.926810315511553,29.191522235303196,2652.8162120421557
0.9209846210547243,36.23076923076923,12.698599838951635,0.9737038072606727,0.16498853474421984,1.0426625604786302,0.1892519039328516,96815.84211378709,46054.54918676727,90783.5383002116,28490.429808198245,5629.254140770127,1263.2221110394437,35.53846153846154,4.226571343943432,71.76923076923077,9.660815749549599,5461.313164313828,1419.3446221199947,187599.38041399868,51041.803650767586,1.0252318308425847,0.27684306543963005,38.76428275612696,2109.513353543028,18.82,89030985.16787903,0.013804799011375398,0.259806317394085,700.0,85.71428571428571,29.398736610366683,36.05551275463989,0.4074074074074074,0.1111111111111111,25.46144776636624,31.657460216826824,2532.264327037417
0.8665884643062185,33.44444444444444,1.6629588385661962,1.0032376238145073,0.1305780214000967,1.1067049861861746,0.08339620837872294,90852.75927578883,19144.919998210018,99884.02178844124,25952.705455611005,5886.060877503175,1215.4500416720157,36.96296296296296,2.7145899558235107,70.4074074074074,3.5721065396087366,5862.6638781706215,1248.2665558503686,190736.78106423008,43145.93652590996,1.1022647814935964,0.19119212322632034,24.485089711225978,2129.553949643587,19.01,90711990.88121538,0.01411095849246407,0.268249320941742,703.3333333333334,85.30805687203791,26.80519573736627,32.16543773393088,0.38461538461538464,0.07692307692307693,22.72976048783443,30.770432668833536,2197.2442422532527
0.8701864078792428,33.333333333333336,1.3052600138300812,1.0011505483563499,0.08374695341135094,1.1195502755788966,0.06489236769483196,94625.78209983435,13896.264723855506,104816.8172897788,19659.44074326353,6142.86166648055,857.964954252228,37.2962962962963,2.2740861382235193,70.62962962962963,3.0325169615494403,6131.450854894198,893.120051293776,199442.59938961317,31641.343403603714,1.1086439269062869,0.13018600639003802,-20.87407528730396,2195.6335877592855,19.07,96424851.57431625,0.014120370647029609,0.2692754682388546,708.8888888888889,84.63949843260188,22.49828525701843,23.03842943364913,0.34615384615384615,0.0,16.25426662239649,27.299565421254385,1394.0327784114575
